# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20190730220303
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/1900977/profiles/R1900977_358.nc,20190728133507,-53.901,-161.121,P,846,AO,20190729010510
aoml/1900978/profiles/R1900978_358.nc,20190729015819,-56.676,-108.994,P,846,AO,20190729180507
aoml/1900979/profiles/R1900979_358.nc,20190729110720,-41.121,142.092,I,846,AO,20190730010458
aoml/1901049/profiles/R1901049_363.nc,20190723085904,-6.103,57.820,I,846,AO,20190724010428
aoml/1901117/profiles/R1901117_370.nc,20190730113908,-37.500,40.744,I,846,AO,20190730180502
aoml/1901369/profiles/R1901369_370.nc,20190727092647,-32.041,41.764,I,846,AO,20190728010510
aoml/1901376/profiles/R1901376_372.nc,20190724074829,-35.216,68.319,I,846,AO,20190725010504
aoml/1901393/profiles/R1901393_345.nc,20190726105013,-48.165,133.031,I,846,AO,20190727010526
aoml/1901441/profiles/R1901441_314.nc,20190727151136,-2.041,97.161,I,846,AO,20190728080526
aoml/1901442/profiles/R1901442_314.nc,20190724173542,7.171,92.273,I,846,AO,20190725080527
aoml/1901443/profiles/R1901443_314.nc,20190730145133,-7.286,78.866,I,846,AO,20190730180501
aoml/1901444/profiles/R1901444_314.nc,20190730072358,-8.790,102.577,I,846,AO,20190730180502
aoml/1901446/profiles/R1901446_313.nc,20190724023813,-8.596,69.625,I,846,AO,20190724180515
aoml/1901509/profiles/R1901509_288.nc,20190727161756,-3.535,59.909,I,846,AO,20190728180511
aoml/1901514/profiles/R1901514_299.nc,20190730080215,1.621,44.642,I,846,AO,20190730180502
aoml/1901601/profiles/R1901601_245.nc,20190717203018,-10.155,2.298,A,854,AO,20190727170035
aoml/1901601/profiles/R1901601_246.nc,20190727145004,-10.276,2.291,A,854,AO,20190727170035
aoml/1901606/profiles/R1901606_253.nc,20190724144600,-8.065,40.687,I,846,AO,20190725080529
aoml/1901618/profiles/R1901618_247.nc,20190714181245,-17.707,11.236,A,854,AO,20190724170031
aoml/1901618/profiles/R1901618_248.nc,20190724150503,-17.923,11.252,A,854,AO,20190724170031
aoml/1901639/profiles/R1901639_247.nc,20190714164323,-3.221,-26.551,A,854,AO,20190724110028
aoml/1901639/profiles/R1901639_248.nc,20190724095047,-3.610,-26.454,A,854,AO,20190724110029
aoml/1901642/profiles/R1901642_246.nc,20190716072619,-7.536,5.444,A,854,AO,20190726020030
aoml/1901642/profiles/R1901642_247.nc,20190726002701,-7.734,5.682,A,854,AO,20190726020030
aoml/1901685/profiles/R1901685_219.nc,20190716093918,-0.742,0.028,A,854,AO,20190726050021
aoml/1901685/profiles/R1901685_220.nc,20190726030524,-0.797,-1.086,A,854,AO,20190726050021
aoml/1901689/profiles/R1901689_220.nc,20190715231029,7.258,-27.137,A,854,AO,20190725190034
aoml/1901689/profiles/R1901689_221.nc,20190725161050,7.136,-27.200,A,854,AO,20190725190034
aoml/1901694/profiles/R1901694_221.nc,20190718135439,17.840,-23.008,A,854,AO,20190728090032
aoml/1901694/profiles/R1901694_222.nc,20190728064616,17.693,-23.297,A,854,AO,20190728090032
aoml/1901701/profiles/R1901701_205.nc,20190717153433,-41.970,45.252,I,854,AO,20190727100026
aoml/1901701/profiles/R1901701_206.nc,20190727083701,-42.036,46.064,I,854,AO,20190727100026
aoml/1901710/profiles/R1901710_203.nc,20190715180603,-6.130,-33.238,A,854,AO,20190725120024
aoml/1901710/profiles/R1901710_204.nc,20190725105955,-6.503,-33.510,A,854,AO,20190725120024
aoml/1901713/profiles/R1901713_192.nc,20190718045645,4.770,-46.719,A,854,AO,20190728000025
aoml/1901713/profiles/R1901713_193.nc,20190727213017,4.458,-47.330,A,854,AO,20190728000025
aoml/1901716/profiles/R1901716_191.nc,20190718172613,-22.877,9.294,A,854,AO,20190728120025
aoml/1901716/profiles/R1901716_192.nc,20190728102354,-22.944,8.627,A,854,AO,20190728120025
aoml/1901717/profiles/R1901717_190.nc,20190717052157,3.008,-33.048,A,854,AO,20190727000036
aoml/1901717/profiles/R1901717_191.nc,20190726223441,3.073,-33.147,A,854,AO,20190727000037
aoml/1901720/profiles/R1901720_190.nc,20190714093237,-12.851,-12.271,A,854,AO,20190724040025
aoml/1901720/profiles/R1901720_191.nc,20190724024319,-12.774,-12.440,A,854,AO,20190724040026
aoml/1901722/profiles/R1901722_190.nc,20190716143828,6.404,-48.133,A,854,AO,20190726090031
aoml/1901722/profiles/R1901722_191.nc,20190726074001,6.191,-47.385,A,854,AO,20190726090031
aoml/1901726/profiles/R1901726_168.nc,20190715001943,-46.403,-79.370,P,854,AO,20190724190026
aoml/1901726/profiles/R1901726_169.nc,20190724171654,-46.691,-78.607,P,854,AO,20190724190026
aoml/1901728/profiles/R1901728_183.nc,20190719214649,8.076,-23.724,A,854,AO,20190729170033
aoml/1901728/profiles/R1901728_184.nc,20190729142557,8.038,-23.521,A,854,AO,20190729170033
aoml/1901730/profiles/R1901730_182.nc,20190716125054,26.648,-38.259,A,854,AO,20190726070032
aoml/1901730/profiles/R1901730_183.nc,20190726054849,26.666,-37.956,A,854,AO,20190726070032
aoml/1901731/profiles/R1901731_145.nc,20190718162854,11.162,-41.420,A,854,AO,20190728170044
aoml/1901731/profiles/R1901731_146.nc,20190728151115,11.655,-41.503,A,854,AO,20190728170045
aoml/1901733/profiles/R1901733_147.nc,20190729073242,-14.229,-12.434,A,854,AO,20190729090036
aoml/1901785/profiles/R1901785_146.nc,20190720121829,-12.972,-12.412,A,854,AO,20190730120019
aoml/1901785/profiles/R1901785_147.nc,20190730102823,-12.921,-12.601,A,854,AO,20190730120019
aoml/1901787/profiles/R1901787_176.nc,20190719191534,-19.800,72.729,I,853,AO,20190729220034
aoml/1901787/profiles/R1901787_177.nc,20190729185459,-19.984,72.805,I,853,AO,20190729220034
aoml/1901793/profiles/R1901793_174.nc,20190716205743,-26.907,42.236,I,853,AO,20190727000038
aoml/1901793/profiles/R1901793_175.nc,20190726210354,-28.141,41.317,I,853,AO,20190727000038
aoml/1901798/profiles/R1901798_174.nc,20190720152954,-35.987,60.263,I,853,AO,20190730190032
aoml/1901798/profiles/R1901798_175.nc,20190730171718,-35.864,59.977,I,853,AO,20190730190033
aoml/1901800/profiles/R1901800_137.nc,20190716081109,-49.241,81.433,I,853,AO,20190726100028
aoml/1901800/profiles/R1901800_138.nc,20190726081728,-48.940,82.573,I,853,AO,20190726100028
aoml/1901804/profiles/R1901804_136.nc,20190728193135,0.009,64.385,I,863,AO,20190728220028
aoml/1901805/profiles/R1901805_098.nc,20190724162159,-8.884,49.169,I,863,AO,20190724190027
aoml/1901806/profiles/R1901806_145.nc,20190715005503,-2.033,-9.729,A,854,AO,20190725040026
aoml/1901806/profiles/R1901806_146.nc,20190725020421,-2.088,-8.978,A,854,AO,20190725040027
aoml/1901807/profiles/R1901807_145.nc,20190714200317,-6.454,-25.255,A,854,AO,20190724220033
aoml/1901807/profiles/R1901807_146.nc,20190724185146,-6.464,-25.559,A,854,AO,20190724220033
aoml/1901812/profiles/R1901812_126.nc,20190714020649,-49.874,125.087,I,854,AO,20190724020031
aoml/1901812/profiles/R1901812_127.nc,20190724002555,-50.199,126.454,I,854,AO,20190724020032
aoml/1901813/profiles/R1901813_126.nc,20190718180328,-47.560,63.692,I,854,AO,20190728190031
aoml/1901813/profiles/R1901813_127.nc,20190728164634,-46.814,64.737,I,854,AO,20190728190031
aoml/1901814/profiles/R1901814_099.nc,20190716160607,-1.254,-18.572,A,854,AO,20190726170027
aoml/1901814/profiles/R1901814_100.nc,20190726132143,-1.155,-19.705,A,854,AO,20190726170027
aoml/1901815/profiles/R1901815_117.nc,20190724102006,-24.017,2.636,A,854,AO,20190724120032
aoml/1901816/profiles/R1901816_116.nc,20190714123003,-21.209,-3.723,A,854,AO,20190724140034
aoml/1901816/profiles/R1901816_117.nc,20190724110022,-21.150,-4.045,A,854,AO,20190724140034
aoml/1901817/profiles/R1901817_113.nc,20190614145007,-21.609,5.804,A,854,AO,20190724220034
aoml/1901817/profiles/R1901817_114.nc,20190624132336,-21.706,5.451,A,854,AO,20190724220034
aoml/1901817/profiles/R1901817_116.nc,20190714103421,-21.955,5.130,A,854,AO,20190724110031
aoml/1901817/profiles/R1901817_117.nc,20190724090920,-21.741,5.098,A,854,AO,20190724110032
aoml/1901818/profiles/R1901818_116.nc,20190717061809,-7.023,-12.500,A,854,AO,20190727050027
aoml/1901818/profiles/R1901818_117.nc,20190727033035,-7.079,-12.250,A,854,AO,20190727050027
aoml/1901819/profiles/R1901819_116.nc,20190716085744,-27.021,7.361,A,854,AO,20190726090033
aoml/1901819/profiles/R1901819_117.nc,20190726060406,-26.726,7.202,A,854,AO,20190726090034
aoml/1901820/profiles/R1901820_116.nc,20190718190658,-1.991,-3.529,A,854,AO,20190728190032
aoml/1901820/profiles/R1901820_117.nc,20190728174008,-1.235,-3.938,A,854,AO,20190728190033
aoml/1901826/profiles/R1901826_099.nc,20190716140009,-4.750,4.971,A,854,AO,20190726170028
aoml/1901826/profiles/R1901826_100.nc,20190726142720,-4.708,5.060,A,854,AO,20190726170028
aoml/1901827/profiles/R1901827_097.nc,20190718040947,-42.957,-3.815,A,854,AO,20190728040019
aoml/1901827/profiles/R1901827_098.nc,20190728022902,-42.823,-3.463,A,854,AO,20190728040019
aoml/1901828/profiles/R1901828_098.nc,20190719211301,-36.048,-8.439,A,854,AO,20190729220036
aoml/1901828/profiles/R1901828_099.nc,20190729193226,-36.226,-8.408,A,854,AO,20190729220037
aoml/1901829/profiles/R1901829_098.nc,20190715070736,-31.423,-4.490,A,854,AO,20190725070033
aoml/1901829/profiles/R1901829_099.nc,20190725052511,-31.401,-4.023,A,854,AO,20190725070033
aoml/1901830/profiles/R1901830_098.nc,20190713235901,-26.365,-23.789,A,854,AO,20190724000046
aoml/1901830/profiles/R1901830_099.nc,20190723221538,-26.485,-24.408,A,854,AO,20190724000046
aoml/1901831/profiles/R1901831_127.nc,20190714121215,-43.030,47.743,I,853,AO,20190724140033
aoml/1901831/profiles/R1901831_128.nc,20190724121953,-43.226,48.113,I,853,AO,20190724140033
aoml/1901832/profiles/R1901832_127.nc,20190715021535,-47.930,54.077,I,853,AO,20190725040027
aoml/1901832/profiles/R1901832_128.nc,20190725015637,-47.940,53.639,I,853,AO,20190725040027
aoml/1901833/profiles/R1901833_127.nc,20190715162956,-42.089,28.244,I,853,AO,20190725190037
aoml/1901833/profiles/R1901833_128.nc,20190725170223,-41.419,28.477,I,853,AO,20190725190037
aoml/1901835/profiles/R1901835_120.nc,20190720002947,-48.481,114.337,I,853,AO,20190730020025
aoml/1901835/profiles/R1901835_121.nc,20190730002404,-49.051,115.659,I,853,AO,20190730020025
aoml/1901836/profiles/R1901836_120.nc,20190719145937,-33.841,-4.737,A,853,AO,20190729170035
aoml/1901836/profiles/R1901836_121.nc,20190729140806,-34.133,-4.969,A,853,AO,20190729170035
aoml/1901837/profiles/R1901837_120.nc,20190717161720,-33.071,60.283,I,853,AO,20190727190033
aoml/1901837/profiles/R1901837_121.nc,20190727171240,-32.404,60.184,I,853,AO,20190727190033
aoml/1901839/profiles/R1901839_101.nc,20190718103532,-8.368,64.328,I,853,AO,20190728120026
aoml/1901839/profiles/R1901839_102.nc,20190728102133,-8.843,64.895,I,853,AO,20190728120026
aoml/1901840/profiles/R1901840_101.nc,20190718045935,-10.765,70.889,I,853,AO,20190728070034
aoml/1901840/profiles/R1901840_102.nc,20190728044930,-10.761,70.708,I,853,AO,20190728070034
aoml/1901841/profiles/R1901841_101.nc,20190718214752,-12.774,62.379,I,853,AO,20190729000029
aoml/1901841/profiles/R1901841_102.nc,20190728222727,-13.024,62.036,I,853,AO,20190729000029
aoml/1901842/profiles/R1901842_101.nc,20190719184022,-7.497,66.096,I,853,AO,20190729220036
aoml/1901842/profiles/R1901842_102.nc,20190729182304,-7.552,66.040,I,853,AO,20190729220036
aoml/1901843/profiles/R1901843_101.nc,20190720113724,-14.679,70.732,I,853,AO,20190730140041
aoml/1901843/profiles/R1901843_102.nc,20190730115854,-14.724,70.632,I,853,AO,20190730140041
aoml/1902026/profiles/R1902026_100.nc,20190719133543,-18.873,50.656,I,853,AO,20190729170035
aoml/1902026/profiles/R1902026_101.nc,20190729134642,-18.916,49.992,I,853,AO,20190729170036
aoml/1902027/profiles/R1902027_100.nc,20190720025210,-43.115,13.717,A,853,AO,20190730050023
aoml/1902027/profiles/R1902027_101.nc,20190730030740,-43.069,13.746,A,853,AO,20190730050023
aoml/1902029/profiles/R1902029_100.nc,20190719165707,-34.225,36.080,I,853,AO,20190729190033
aoml/1902029/profiles/R1902029_101.nc,20190729164640,-34.035,35.956,I,853,AO,20190729190033
aoml/1902032/profiles/R1902032_099.nc,20190714013455,-28.886,58.502,I,853,AO,20190724040027
aoml/1902032/profiles/R1902032_100.nc,20190724014846,-29.085,57.854,I,853,AO,20190724040028
aoml/1902034/profiles/R1902034_099.nc,20190714043051,-36.620,50.332,I,853,AO,20190724070049
aoml/1902034/profiles/R1902034_100.nc,20190724040028,-36.832,49.098,I,853,AO,20190724070050
aoml/1902035/profiles/R1902035_099.nc,20190715220558,-39.576,84.660,I,853,AO,20190726000024
aoml/1902035/profiles/R1902035_100.nc,20190725221641,-39.620,85.440,I,853,AO,20190726000024
aoml/1902036/profiles/R1902036_020.nc,20190718053613,-36.244,83.528,I,853,AO,20190728070037
aoml/1902036/profiles/R1902036_021.nc,20190728035549,-36.236,83.548,I,853,AO,20190728070037
aoml/1902037/profiles/R1902037_020.nc,20190719200720,-35.589,71.895,I,853,AO,20190729220040
aoml/1902037/profiles/R1902037_021.nc,20190729180840,-35.705,71.686,I,853,AO,20190729220040
aoml/1902038/profiles/R1902038_020.nc,20190719205332,-37.050,70.037,I,853,AO,20190729220041
aoml/1902038/profiles/R1902038_021.nc,20190729184855,-36.996,70.215,I,853,AO,20190729220041
aoml/1902039/profiles/R1902039_020.nc,20190720100733,-35.609,67.813,I,853,AO,20190730100030
aoml/1902039/profiles/R1902039_021.nc,20190730080717,-35.580,68.324,I,853,AO,20190730100031
aoml/1902047/profiles/R1902047_019.nc,20190714012207,-33.139,47.874,I,853,AO,20190724020035
aoml/1902047/profiles/R1902047_020.nc,20190723230632,-33.301,48.379,I,853,AO,20190724020035
aoml/1902048/profiles/R1902048_019.nc,20190714165930,-32.270,50.823,I,853,AO,20190724170037
aoml/1902048/profiles/R1902048_020.nc,20190724152248,-32.440,50.617,I,853,AO,20190724170037
aoml/1902056/profiles/R1902056_098.nc,20190725192518,-8.269,65.855,I,863,AO,20190725220057
aoml/1902057/profiles/R1902057_098.nc,20190725182240,-2.902,46.061,I,863,AO,20190725190038
aoml/1902060/profiles/R1902060_098.nc,20190720054033,-32.101,-20.592,A,854,AO,20190730070027
aoml/1902060/profiles/R1902060_099.nc,20190730040645,-32.126,-20.707,A,854,AO,20190730070027
aoml/1902061/profiles/R1902061_097.nc,20190715104119,-32.636,-34.186,A,854,AO,20190725110039
aoml/1902061/profiles/R1902061_098.nc,20190725091847,-32.730,-34.487,A,854,AO,20190725110040
aoml/1902062/profiles/R1902062_110.nc,20190719145904,-32.135,-11.862,A,854,AO,20190729170037
aoml/1902062/profiles/R1902062_111.nc,20190729131632,-32.255,-12.403,A,854,AO,20190730100028
aoml/1902062/profiles/R1902062_112.nc,20190730081454,-32.274,-12.480,A,854,AO,20190730100028
aoml/1902063/profiles/R1902063_098.nc,20190716073921,-37.467,13.721,A,854,AO,20190726070035
aoml/1902063/profiles/R1902063_099.nc,20190726045025,-35.665,13.606,A,854,AO,20190726070035
aoml/1902064/profiles/R1902064_096.nc,20190714161544,-42.106,-46.935,A,854,AO,20190724170032
aoml/1902064/profiles/R1902064_097.nc,20190724145039,-41.415,-46.588,A,854,AO,20190724170032
aoml/1902065/profiles/R1902065_098.nc,20190724113852,-32.910,-10.726,A,854,AO,20190724140035
aoml/1902066/profiles/R1902066_098.nc,20190719185154,-36.983,-6.221,A,854,AO,20190729190035
aoml/1902066/profiles/R1902066_099.nc,20190729172447,-37.032,-5.958,A,854,AO,20190729190035
aoml/1902067/profiles/R1902067_096.nc,20190714150748,-37.356,-30.967,A,854,AO,20190724170033
aoml/1902067/profiles/R1902067_097.nc,20190724131057,-37.562,-30.655,A,854,AO,20190724170033
aoml/1902068/profiles/R1902068_098.nc,20190718132417,-35.040,-7.929,A,854,AO,20190728140029
aoml/1902068/profiles/R1902068_099.nc,20190728120543,-35.350,-7.939,A,854,AO,20190728140029
aoml/1902069/profiles/R1902069_098.nc,20190714172521,-26.592,3.477,A,854,AO,20190724190028
aoml/1902069/profiles/R1902069_099.nc,20190724155534,-26.417,3.331,A,854,AO,20190724190029
aoml/1902070/profiles/R1902070_065.nc,20190716150838,-2.529,-8.193,A,854,AO,20190726140027
aoml/1902070/profiles/R1902070_066.nc,20190726121638,-2.470,-6.772,A,854,AO,20190726140028
aoml/1902071/profiles/R1902071_065.nc,20190716224733,-2.651,-21.556,A,854,AO,20190726220038
aoml/1902071/profiles/R1902071_066.nc,20190726194519,-2.683,-21.585,A,854,AO,20190726220038
aoml/1902072/profiles/R1902072_065.nc,20190717194710,0.694,-7.360,A,854,AO,20190727220036
aoml/1902072/profiles/R1902072_066.nc,20190727181834,0.408,-8.925,A,854,AO,20190727220036
aoml/1902073/profiles/R1902073_065.nc,20190719005554,3.646,-27.520,A,854,AO,20190729020035
aoml/1902073/profiles/R1902073_066.nc,20190728231654,3.865,-27.378,A,854,AO,20190729020036
aoml/1902180/profiles/R1902180_065.nc,20190719085124,6.406,-28.690,A,854,AO,20190729090040
aoml/1902180/profiles/R1902180_066.nc,20190729073147,6.039,-28.862,A,854,AO,20190729090040
aoml/1902181/profiles/R1902181_065.nc,20190720023617,6.424,-25.716,A,854,AO,20190730030026
aoml/1902181/profiles/R1902181_066.nc,20190730011320,6.459,-25.868,A,854,AO,20190730030026
aoml/1902182/profiles/R1902182_050.nc,20190714014820,-21.554,1.423,A,854,AO,20190724030032
aoml/1902182/profiles/R1902182_051.nc,20190724014051,-21.666,1.287,A,854,AO,20190724030032
aoml/1902189/profiles/R1902189_044.nc,20190724200855,-2.244,62.359,I,863,AO,20190724220035
aoml/1902192/profiles/R1902192_047.nc,20190729192205,-21.362,42.929,I,863,AO,20190729220038
aoml/1902193/profiles/R1902193_044.nc,20190728180427,0.243,60.230,I,863,AO,20190728190034
aoml/1902197/profiles/R1902197_032.nc,20190728182553,-0.809,-141.454,P,863,AO,20190728220031
aoml/1902198/profiles/R1902198_040.nc,20190725175817,-1.918,69.569,I,863,AO,20190725190055
aoml/1902199/profiles/R1902199_032.nc,20190729172837,-3.909,-140.721,P,863,AO,20190729190035
aoml/1902201/profiles/R1902201_040.nc,20190729173444,-13.086,63.711,I,863,AO,20190729190035
aoml/1902202/profiles/R1902202_027.nc,20190729191809,-7.477,47.165,I,863,AO,20190729220038
aoml/1902206/profiles/R1902206_051.nc,20190719151340,-15.976,-2.897,A,854,AO,20190729170038
aoml/1902206/profiles/R1902206_052.nc,20190729135554,-15.973,-2.794,A,854,AO,20190729170039
aoml/1902208/profiles/R1902208_052.nc,20190715183927,21.564,-18.072,A,854,AO,20190725220057
aoml/1902208/profiles/R1902208_053.nc,20190725182455,21.935,-18.023,A,854,AO,20190725220057
aoml/1902211/profiles/R1902211_051.nc,20190714002235,-8.596,-20.007,A,854,AO,20190724000047
aoml/1902211/profiles/R1902211_052.nc,20190723220334,-8.489,-19.863,A,854,AO,20190724000048
aoml/1902212/profiles/R1902212_087.nc,20190720153316,-40.420,10.637,A,854,AO,20190725170033
aoml/1902212/profiles/R1902212_088.nc,20190725125751,-40.490,10.595,A,854,AO,20190730120020
aoml/1902212/profiles/R1902212_089.nc,20190730101615,-40.578,10.470,A,854,AO,20190730120020
aoml/1902213/profiles/R1902213_087.nc,20190721071545,-47.167,24.340,I,854,AO,20190726070036
aoml/1902213/profiles/R1902213_088.nc,20190726044250,-46.670,25.000,I,854,AO,20190726070036
aoml/1902214/profiles/R1902214_087.nc,20190719195131,-42.363,23.152,I,854,AO,20190724190030
aoml/1902214/profiles/R1902214_088.nc,20190724162522,-42.549,22.980,I,854,AO,20190729170039
aoml/1902214/profiles/R1902214_089.nc,20190729131744,-42.787,23.085,I,854,AO,20190729170039
aoml/1902217/profiles/R1902217_052.nc,20190714071701,-35.051,15.620,A,854,AO,20190724070052
aoml/1902217/profiles/R1902217_053.nc,20190724043727,-34.685,15.598,A,854,AO,20190724070052
aoml/1902218/profiles/R1902218_045.nc,20190719202034,-46.268,31.183,I,854,AO,20190729190036
aoml/1902218/profiles/R1902218_046.nc,20190729170848,-46.362,31.088,I,854,AO,20190729190037
aoml/1902219/profiles/R1902219_127.nc,20190718193623,-35.170,12.425,A,854,AO,20190724030032
aoml/1902219/profiles/R1902219_128.nc,20190724013025,-35.230,11.796,A,854,AO,20190729090043
aoml/1902219/profiles/R1902219_129.nc,20190729073224,-35.193,11.564,A,854,AO,20190729090043
aoml/1902220/profiles/R1902220_048.nc,20190721083028,-37.414,16.190,A,854,AO,20190730140044
aoml/1902220/profiles/R1902220_049.nc,20190730113305,-36.967,18.194,A,854,AO,20190730140045
aoml/1902221/profiles/R1902221_013.nc,20190718183412,-35.872,25.440,I,854,AO,20190728190036
aoml/1902221/profiles/R1902221_014.nc,20190728173110,-36.438,25.175,I,854,AO,20190728190036
aoml/1902222/profiles/R1902222_013.nc,20190718133702,-41.970,25.677,I,854,AO,20190728120027
aoml/1902222/profiles/R1902222_014.nc,20190728104950,-41.222,27.127,I,854,AO,20190728120027
aoml/1902223/profiles/R1902223_013.nc,20190718213006,-41.633,30.106,I,854,AO,20190728220034
aoml/1902223/profiles/R1902223_014.nc,20190728185945,-41.981,30.110,I,854,AO,20190728220034
aoml/1902224/profiles/R1902224_013.nc,20190719093407,-43.400,28.885,I,854,AO,20190729090044
aoml/1902224/profiles/R1902224_014.nc,20190729065751,-43.746,28.635,I,854,AO,20190729090044
aoml/1902225/profiles/R1902225_012.nc,20190720150343,-35.473,30.612,I,873,AO,20190730170030
aoml/1902225/profiles/R1902225_013.nc,20190730134449,-37.582,30.852,I,873,AO,20190730170031
aoml/1902226/profiles/R1902226_012.nc,20190720115102,-43.826,25.914,I,873,AO,20190730170031
aoml/1902226/profiles/R1902226_013.nc,20190730120746,-43.808,25.931,I,873,AO,20190730170031
aoml/2902388/profiles/R2902388_137.nc,20190716052853,9.842,65.321,I,854,AO,20190726040022
aoml/2902388/profiles/R2902388_138.nc,20190726024924,9.883,65.260,I,854,AO,20190726040023
aoml/2902389/profiles/R2902389_137.nc,20190716054814,10.101,62.892,I,854,AO,20190726070032
aoml/2902389/profiles/R2902389_138.nc,20190726045059,10.116,62.735,I,854,AO,20190726070033
aoml/2902390/profiles/R2902390_137.nc,20190715224542,14.593,62.444,I,854,AO,20190725170032
aoml/2902390/profiles/R2902390_138.nc,20190725145536,14.272,62.247,I,854,AO,20190725170032
aoml/2902391/profiles/R2902391_138.nc,20190727195219,15.570,58.365,I,854,AO,20190727220031
aoml/2902392/profiles/R2902392_137.nc,20190717035535,4.493,52.346,I,854,AO,20190727030027
aoml/2902392/profiles/R2902392_138.nc,20190727010549,4.350,52.115,I,854,AO,20190727030027
aoml/2902393/profiles/R2902393_136.nc,20190715085510,10.681,66.803,I,854,AO,20190725090035
aoml/2902393/profiles/R2902393_137.nc,20190725073837,10.591,66.865,I,854,AO,20190725090035
aoml/2902396/profiles/R2902396_136.nc,20190720015152,-1.050,60.138,I,854,AO,20190730020025
aoml/2902396/profiles/R2902396_137.nc,20190729235235,-1.503,61.503,I,854,AO,20190730020026
aoml/2902397/profiles/R2902397_136.nc,20190719020612,-0.335,82.380,I,854,AO,20190729030025
aoml/2902397/profiles/R2902397_137.nc,20190729010117,-0.348,82.031,I,854,AO,20190729030026
aoml/2902398/profiles/R2902398_136.nc,20190719070105,2.942,85.699,I,854,AO,20190729090037
aoml/2902398/profiles/R2902398_137.nc,20190729060051,2.899,85.944,I,854,AO,20190729090037
aoml/2903131/profiles/R2903131_157.nc,20190722133844,0.594,85.292,I,854,AO,20190726000025
aoml/2903131/profiles/R2903131_158.nc,20190725221011,0.712,85.108,I,854,AO,20190729090042
aoml/2903131/profiles/R2903131_159.nc,20190729065016,0.802,84.934,I,854,AO,20190729090042
aoml/2903133/profiles/R2903133_072.nc,20190714115852,2.605,82.765,I,873,AO,20190724170034
aoml/2903133/profiles/R2903133_073.nc,20190724113813,2.392,83.602,I,873,AO,20190724170035
aoml/2903135/profiles/R2903135_073.nc,20190720191831,5.798,84.092,I,873,AO,20190730190035
aoml/2903135/profiles/R2903135_074.nc,20190730152718,5.361,83.733,I,873,AO,20190730190035
aoml/2903418/profiles/R2903418_007.nc,20190720031114,29.248,176.692,P,853,AO,20190730030026
aoml/2903418/profiles/R2903418_008.nc,20190730013507,29.101,176.282,P,853,AO,20190730030027
aoml/2903419/profiles/R2903419_007.nc,20190720095900,30.082,174.506,P,853,AO,20190730100031
aoml/2903419/profiles/R2903419_008.nc,20190730081625,30.385,174.144,P,853,AO,20190730100031
aoml/2903420/profiles/R2903420_007.nc,20190720165613,29.673,172.242,P,853,AO,20190730170030
aoml/2903420/profiles/R2903420_008.nc,20190730150825,29.392,171.940,P,853,AO,20190730170030
aoml/2903427/profiles/R2903427_006.nc,20190714034618,28.628,159.717,P,853,AO,20190724040029
aoml/2903427/profiles/R2903427_007.nc,20190724020532,28.646,159.791,P,853,AO,20190724040029
aoml/3900453/profiles/R3900453_420.nc,20190726064959,-12.968,-160.205,P,846,AO,20190727010525
aoml/3900587/profiles/R3900587_433.nc,20190723165027,12.832,-162.511,P,846,AO,20190724180515
aoml/3900662/profiles/R3900662_243.nc,20150306005845,8.196,-118.742,P,846,AO,20190725220034
aoml/3900670/profiles/R3900670_374.nc,20190725181541,-13.555,-129.640,P,846,AO,20190726180645
aoml/3900708/profiles/D3900708_000.nc,20080509034551,2.982,-33.572,A,851,AO,20190724084318
aoml/3900708/profiles/D3900708_001.nc,20080518120157,2.731,-34.117,A,851,AO,20190724084322
aoml/3900708/profiles/D3900708_002.nc,20080528113132,2.586,-34.589,A,851,AO,20190724084325
aoml/3900708/profiles/D3900708_003.nc,20080607123753,2.506,-34.858,A,851,AO,20190724084328
aoml/3900708/profiles/D3900708_004.nc,20080617120555,2.581,-34.941,A,851,AO,20190724084331
aoml/3900708/profiles/D3900708_005.nc,20080627123450,2.716,-35.142,A,851,AO,20190724084335
aoml/3900708/profiles/D3900708_006.nc,20080707122613,2.848,-35.347,A,851,AO,20190724084339
aoml/3900708/profiles/D3900708_007.nc,20080717121007,3.019,-35.863,A,851,AO,20190724084342
aoml/3900708/profiles/D3900708_008.nc,20080727121216,2.957,-36.164,A,851,AO,20190724084345
aoml/3900708/profiles/D3900708_009.nc,20080806120537,3.159,-36.363,A,851,AO,20190724084349
aoml/3900708/profiles/D3900708_010.nc,20080816120055,3.224,-36.440,A,851,AO,20190724084352
aoml/3900708/profiles/D3900708_011.nc,20080826115404,3.357,-36.592,A,851,AO,20190724084355
aoml/3900708/profiles/D3900708_012.nc,20080905115337,3.304,-37.265,A,851,AO,20190724084359
aoml/3900708/profiles/D3900708_013.nc,20080915121959,3.157,-38.269,A,851,AO,20190724084402
aoml/3900708/profiles/D3900708_014.nc,20080925115241,3.199,-39.192,A,851,AO,20190724084405
aoml/3900708/profiles/D3900708_015.nc,20081005125637,2.997,-39.245,A,851,AO,20190724084408
